Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 31/10/2018 - 14:23;;;;
Medidor: 22101013;;Data da Leitura: 31/10/2018 - 13:45;;;;
Data Inicial: 01/09/2018 - 00:00;;Data Final: 31/10/2018 - 23:00;;;;
Id;Data do registro;kW;kVARInd;kVARCap;Fator de Potência: ;Posto horário: 
1694;18/09/2018 - 15:15;582,12;154,14;0;0,96668492;Fora Ponta
1693;18/09/2018 - 15:00;576,66;148,68;0;0,96833234;Fora Ponta
1692;18/09/2018 - 14:45;581,28;149,1;0;0,96864227;Fora Ponta
1691;18/09/2018 - 14:30;590,94;156,24;0;0,96678017;Fora Ponta
1690;18/09/2018 - 14:15;598,08;157,92;0;0,96686312;Fora Ponta
1689;18/09/2018 - 14:00;559,02;147,42;0;0,96694266;Fora Ponta
1688;18/09/2018 - 13:45;540,12;142,8;0;0,96678175;Fora Ponta
1687;18/09/2018 - 13:30;527,94;135,66;0;0,96853539;Fora Ponta
1686;18/09/2018 - 13:15;509,88;132,72;0;0,96775257;Fora Ponta
1685;18/09/2018 - 13:00;518,7;140,7;0;0,96512359;Fora Ponta
1684;18/09/2018 - 12:45;513,24;141,54;0;0,96401353;Fora Ponta
1683;18/09/2018 - 12:30;518,7;145,32;0;0,96292352;Fora Ponta
1682;18/09/2018 - 12:15;542,22;157,5;0;0,96030766;Fora Ponta
1681;18/09/2018 - 12:00;551,04;151,62;0;0,9641678;Fora Ponta
1680;18/09/2018 - 11:45;551,04;157,92;0;0,96130244;Fora Ponta
1679;18/09/2018 - 11:30;547,68;157,5;0;0,96104973;Fora Ponta
1678;18/09/2018 - 11:15;551,88;153,72;0;0,96332861;Fora Ponta
1677;18/09/2018 - 11:00;557,76;149,52;0;0,96589609;Fora Ponta
1676;18/09/2018 - 10:45;554,4;145,74;0;0,96714093;Fora Ponta
1675;18/09/2018 - 10:30;564,9;150,78;0;0,96617529;Fora Ponta
1674;18/09/2018 - 10:15;591,78;157,08;0;0,96653032;Fora Ponta
1673;18/09/2018 - 10:00;576,66;158,34;0;0,96430856;Fora Ponta
1672;18/09/2018 - 09:45;582,54;168;0;0,96084132;Fora Ponta
1671;18/09/2018 - 09:30;550,2;150,36;0;0,96462774;Fora Ponta
1670;18/09/2018 - 09:15;523,32;150,36;0;0,96111537;Fora Ponta
1669;18/09/2018 - 09:00;590,94;170,52;0;0,9607991;Fora Ponta
1668;18/09/2018 - 08:45;591,36;161,7;0;0,9645897;Fora Ponta
1667;18/09/2018 - 08:30;586,32;152,46;0;0,96781575;Fora Ponta
1666;18/09/2018 - 08:15;553,14;143,64;0;0,96789763;Fora Ponta
1665;18/09/2018 - 08:00;531,3;141,96;0;0,96610806;Fora Ponta
1664;18/09/2018 - 07:45;512,4;130,62;0;0,9690108;Fora Ponta
1663;18/09/2018 - 07:30;481,74;125,58;0;0,96766205;Fora Ponta
1662;18/09/2018 - 07:15;466,2;122,64;0;0,9670971;Fora Ponta
1661;18/09/2018 - 07:00;430,5;122,22;0;0,961983;Fora Ponta
1660;18/09/2018 - 06:45;403,2;115,08;0;0,9615995;Fora Ponta
1659;18/09/2018 - 06:30;373,8;117,6;0;0,95390608;Fora Ponta
1658;18/09/2018 - 06:15;354,06;111,72;0;0,95365102;Fora Ponta
1657;18/09/2018 - 06:00;338,94;111,72;0;0,94973716;Fora Ponta
1656;18/09/2018 - 05:45;320,88;102,9;0;0,95223583;Fora Ponta
1655;18/09/2018 - 05:30;313,74;101,22;0;0,9516966;Fora Ponta
1654;18/09/2018 - 05:15;320,04;102,48;0;0,95236608;Fora Ponta
1653;18/09/2018 - 05:00;304,92;101,64;0;0,94868329;Fora Ponta
1652;18/09/2018 - 04:45;295,26;97,86;0;0,94922201;Fora Ponta
1651;18/09/2018 - 04:30;283,08;97,02;0;0,94598284;Fora Ponta
1650;18/09/2018 - 04:15;288,54;97,86;0;0,94701614;Fora Ponta
1649;18/09/2018 - 04:00;284,34;99,96;0;0,94340123;Fora Ponta
1648;18/09/2018 - 03:45;281,4;94,5;0;0,94797348;Fora Ponta
1647;18/09/2018 - 03:30;286,44;100,8;0;0,94329635;Fora Ponta
1646;18/09/2018 - 03:15;288,96;100,8;0;0,94420018;Fora Ponta
1645;18/09/2018 - 03:00;289,38;102,9;0;0,94220509;Fora Ponta
1644;18/09/2018 - 02:45;297,78;102,9;0;0,94516027;Fora Ponta
1643;18/09/2018 - 02:30;289,8;102,48;0;0,94278835;Fora Ponta
1642;18/09/2018 - 02:15;303,66;103,32;0;0,94670088;Fora Ponta
1641;18/09/2018 - 02:00;291,06;99,12;0;0,94661443;Fora Ponta
1640;18/09/2018 - 01:45;291,06;94,5;0;0,9511248;Fora Ponta
1639;18/09/2018 - 01:30;298,62;105;0;0,9433816;Fora Ponta
1638;18/09/2018 - 01:15;301,56;99,96;0;0,94921077;Fora Ponta
1637;18/09/2018 - 01:00;304,08;105,84;0;0,94442638;Fora Ponta
1636;18/09/2018 - 00:45;314,58;107,1;0;0,9466417;Fora Ponta
1635;18/09/2018 - 00:30;310,8;102,48;0;0,949705;Fora Ponta
1634;18/09/2018 - 00:15;315,42;100,8;0;0,95254189;Fora Ponta
1633;18/09/2018 - 00:00;328,86;104,58;0;0,95297372;Fora Ponta
1632;17/09/2018 - 23:45;339,36;105,84;0;0,95464801;Fora Ponta
1631;17/09/2018 - 23:30;333,9;110,04;0;0,949753;Fora Ponta
1630;17/09/2018 - 23:15;342,72;110,88;0;0,95144451;Fora Ponta
1629;17/09/2018 - 23:00;330,54;108,36;0;0,95024126;Fora Ponta
1628;17/09/2018 - 22:45;337,26;110,46;0;0,95032713;Fora Ponta
1627;17/09/2018 - 22:30;335,16;110,88;0;0,94939471;Fora Ponta
1626;17/09/2018 - 22:15;335,16;110,46;0;0,949749;Fora Ponta
1625;17/09/2018 - 22:00;350,28;110,46;0;0,95370356;Fora Ponta
1624;17/09/2018 - 21:45;359,1;113,4;0;0,95358266;Fora Ponta
1623;17/09/2018 - 21:30;374,22;112,14;0;0,957915;Fora Ponta
1622;17/09/2018 - 21:15;385,56;113,82;0;0,9590822;Fora Ponta
1621;17/09/2018 - 21:00;368,34;110,46;0;0,95785634;Fora Ponta
1620;17/09/2018 - 20:45;375,9;111,3;0;0,95885213;Fora Ponta
1619;17/09/2018 - 20:30;383,04;110,46;0;0,96084517;Fora Ponta
1618;17/09/2018 - 20:15;400,26;113,4;0;0,96213113;Fora Ponta
1617;17/09/2018 - 20:00;380,1;115,08;0;0,95709553;Ponta
1616;17/09/2018 - 19:45;395,22;116,76;0;0,959024;Ponta
1615;17/09/2018 - 19:30;385,98;110,88;0;0,96112829;Ponta
1614;17/09/2018 - 19:15;385,14;107,1;0;0,96344261;Ponta
1613;17/09/2018 - 19:00;387,66;111,3;0;0,96116948;Ponta
1612;17/09/2018 - 18:45;396,48;110,46;0;0,96331295;Ponta
1611;17/09/2018 - 18:30;399,42;107,1;0;0,96588002;Ponta
1610;17/09/2018 - 18:15;410,34;115,5;0;0,96259474;Ponta
1609;17/09/2018 - 18:00;439,32;125,58;0;0,96148925;Ponta
1608;17/09/2018 - 17:45;463,26;141,12;0;0,95660032;Ponta
1607;17/09/2018 - 17:30;475,44;143,64;0;0,95726588;Ponta
1606;17/09/2018 - 17:15;472,92;141,12;0;0,95824685;Ponta
1605;17/09/2018 - 17:00;488,88;141,96;0;0,96033197;Fora Ponta
1604;17/09/2018 - 16:45;510,72;147;0;0,96098531;Fora Ponta
1603;17/09/2018 - 16:30;505,68;138,6;0;0,96443031;Fora Ponta
1602;17/09/2018 - 16:15;530,04;146,58;0;0,96382364;Fora Ponta
1601;17/09/2018 - 16:00;536,76;143,22;0;0,96619728;Fora Ponta
1600;17/09/2018 - 15:45;554,4;149,1;0;0,96568635;Fora Ponta
1599;17/09/2018 - 15:30;576,24;154,98;0;0,96568368;Fora Ponta
1598;17/09/2018 - 15:15;570,78;152,04;0;0,96630571;Fora Ponta
1597;17/09/2018 - 15:00;592,62;156,66;0;0,96678992;Fora Ponta
1596;17/09/2018 - 14:45;586,32;157,5;0;0,96576255;Fora Ponta
1595;17/09/2018 - 14:30;592,2;154,98;0;0,96742025;Fora Ponta
1594;17/09/2018 - 14:15;577,08;153,3;0;0,96647967;Fora Ponta
1593;17/09/2018 - 14:00;566,16;149,94;0;0,96667391;Fora Ponta
1592;17/09/2018 - 13:45;554,4;138,18;0;0,97031521;Fora Ponta
1591;17/09/2018 - 13:30;565,32;145,32;0;0,96851276;Fora Ponta
1590;17/09/2018 - 13:15;586,32;153,72;0;0,96730749;Fora Ponta
1589;17/09/2018 - 13:00;547,68;148,26;0;0,96525749;Fora Ponta
1588;17/09/2018 - 12:45;552,3;150,78;0;0,96469607;Fora Ponta
1587;17/09/2018 - 12:30;557,76;158,34;0;0,96198727;Fora Ponta
1586;17/09/2018 - 12:15;549,78;153,3;0;0,96325387;Fora Ponta
1585;17/09/2018 - 12:00;574,56;165,9;0;0,96075162;Fora Ponta
1584;17/09/2018 - 11:45;585,48;165,06;0;0,96248204;Fora Ponta
1583;17/09/2018 - 11:30;577,08;157,5;0;0,96471519;Fora Ponta
1582;17/09/2018 - 11:15;582,12;154,56;0;0,96651215;Fora Ponta
1581;17/09/2018 - 11:00;595,98;157,5;0;0,96680924;Fora Ponta
1580;17/09/2018 - 10:45;593,46;163,38;0;0,96413121;Fora Ponta
1579;17/09/2018 - 10:30;600,6;160,02;0;0,96629099;Fora Ponta
1578;17/09/2018 - 10:15;603,96;163,38;0;0,96530396;Fora Ponta
1577;17/09/2018 - 10:00;611,52;165,06;0;0,9654491;Fora Ponta
1576;17/09/2018 - 09:45;599,34;160,86;0;0,96581804;Fora Ponta
1575;17/09/2018 - 09:30;610,26;164,64;0;0,9654809;Fora Ponta
1574;17/09/2018 - 09:15;615,3;165,06;0;0,96585088;Fora Ponta
1573;17/09/2018 - 09:00;616,14;162,54;0;0,96692068;Fora Ponta
1572;17/09/2018 - 08:45;613,2;169,68;0;0,96378224;Fora Ponta
1571;17/09/2018 - 08:30;597,24;158,34;0;0,96660624;Fora Ponta
1570;17/09/2018 - 08:15;558,18;149,1;0;0,96612626;Fora Ponta
1569;17/09/2018 - 08:00;566,16;152,04;0;0,96578158;Fora Ponta
1568;17/09/2018 - 07:45;548,94;150,36;0;0,96447374;Fora Ponta
1567;17/09/2018 - 07:30;514,5;146,16;0;0,9619377;Fora Ponta
1566;17/09/2018 - 07:15;489,72;138,18;0;0,96242202;Fora Ponta
1565;17/09/2018 - 07:00;435,12;128,52;0;0,95904057;Fora Ponta
1564;17/09/2018 - 06:45;392,28;116,76;0;0,95844539;Fora Ponta
1563;17/09/2018 - 06:30;363,72;116,76;0;0,95214289;Fora Ponta
1562;17/09/2018 - 06:15;349,44;112,98;0;0,9515036;Fora Ponta
1561;17/09/2018 - 06:00;326,34;105;0;0,95193929;Fora Ponta
1560;17/09/2018 - 05:45;327,6;107,1;0;0,95049532;Fora Ponta
1559;17/09/2018 - 05:30;315,42;102,48;0;0,95106198;Fora Ponta
1558;17/09/2018 - 05:15;302,82;100,38;0;0,94920858;Fora Ponta
1557;17/09/2018 - 05:00;296,94;103,32;0;0,94446074;Fora Ponta
1556;17/09/2018 - 04:45;291,9;105,84;0;0,94010897;Fora Ponta
1555;17/09/2018 - 04:30;283,08;104,16;0;0,93848567;Fora Ponta
1554;17/09/2018 - 04:15;276,36;97,02;0;0,94354495;Fora Ponta
1553;17/09/2018 - 04:00;267,12;96,6;0;0,94039634;Fora Ponta
1552;17/09/2018 - 03:45;273,84;98,69999999;0;0,94075858;Fora Ponta
1551;17/09/2018 - 03:30;262,08;95,75999999;0;0,93926492;Fora Ponta
1550;17/09/2018 - 03:15;274,68;94,92;0;0,94515776;Fora Ponta
1549;17/09/2018 - 03:00;276,78;102,06;0;0,93824584;Fora Ponta
1548;17/09/2018 - 02:45;284,76;100,8;0;0,9426819;Fora Ponta
1547;17/09/2018 - 02:30;286,02;104,58;0;0,93918795;Fora Ponta
1546;17/09/2018 - 02:15;294;104,16;0;0,9425919;Fora Ponta
1545;17/09/2018 - 02:00;298,62;102,9;0;0,94544361;Fora Ponta
1544;17/09/2018 - 01:45;289,8;100,8;0;0,94449679;Fora Ponta
1543;17/09/2018 - 01:30;304,08;101,22;0;0,94881426;Fora Ponta
1542;17/09/2018 - 01:15;309,12;107,52;0;0,94449679;Fora Ponta
1541;17/09/2018 - 01:00;319,62;112,98;0;0,94283011;Fora Ponta
1540;17/09/2018 - 00:45;323,82;117,18;0;0,94032641;Fora Ponta
1539;17/09/2018 - 00:30;329,28;118,86;0;0,94059647;Fora Ponta
1538;17/09/2018 - 00:15;337,26;120,12;0;0,94203351;Fora Ponta
1537;17/09/2018 - 00:00;346,92;122,64;0;0,94282163;Fora Ponta
1536;16/09/2018 - 23:45;356,58;125,16;0;0,94356342;Fora Ponta
1535;16/09/2018 - 23:30;349,02;116,76;0;0,94834038;Fora Ponta
1534;16/09/2018 - 23:15;354,06;119,28;0;0,94766669;Fora Ponta
1533;16/09/2018 - 23:00;361,62;118,86;0;0,94999902;Fora Ponta
1532;16/09/2018 - 22:45;368,76;124,74;0;0,9472714;Fora Ponta
1531;16/09/2018 - 22:30;367,5;124,74;0;0,94693753;Fora Ponta
1530;16/09/2018 - 22:15;362,04;122,22;0;0,94746729;Fora Ponta
1529;16/09/2018 - 22:00;365,4;127,26;0;0,94436492;Fora Ponta
1528;16/09/2018 - 21:45;375,9;126,84;0;0,94751232;Fora Ponta
1527;16/09/2018 - 21:30;393,96;131,88;0;0,94827813;Fora Ponta
1526;16/09/2018 - 21:15;401,1;128,1;0;0,95259771;Fora Ponta
1525;16/09/2018 - 21:00;396,06;131,88;0;0,94878386;Fora Ponta
1524;16/09/2018 - 20:45;410,76;135,66;0;0,94955349;Fora Ponta
1523;16/09/2018 - 20:30;421,68;137,76;0;0,95055983;Fora Ponta
1522;16/09/2018 - 20:15;412,44;134,82;0;0,95050632;Fora Ponta
1521;16/09/2018 - 20:00;406,98;127,26;0;0,95442738;Fora Ponta
1520;16/09/2018 - 19:45;396,06;126;0;0,95293905;Fora Ponta
1519;16/09/2018 - 19:30;387,66;121,8;0;0,95401905;Fora Ponta
1518;16/09/2018 - 19:15;381,78;120,54;0;0,95359851;Fora Ponta
1517;16/09/2018 - 19:00;389,34;118,86;0;0,95642362;Fora Ponta
1516;16/09/2018 - 18:45;395,22;123,06;0;0,95478639;Fora Ponta
1515;16/09/2018 - 18:30;404,46;120,96;0;0,95807237;Fora Ponta
1514;16/09/2018 - 18:15;407,82;122,64;0;0,95763606;Fora Ponta
1513;16/09/2018 - 18:00;419,16;128,1;0;0,95633669;Fora Ponta
1512;16/09/2018 - 17:45;420;135,24;0;0,95186997;Fora Ponta
1511;16/09/2018 - 17:30;421,68;136,92;0;0,95111757;Fora Ponta
1510;16/09/2018 - 17:15;416,64;128,94;0;0,95529884;Fora Ponta
1509;16/09/2018 - 17:00;421,26;136,08;0;0,95158335;Fora Ponta
1508;16/09/2018 - 16:45;407,4;131,46;0;0,95168087;Fora Ponta
1507;16/09/2018 - 16:30;445,2;148,26;0;0,94877276;Fora Ponta
1506;16/09/2018 - 16:15;425,88;147,84;0;0,94469771;Fora Ponta
1505;16/09/2018 - 16:00;444,36;151,2;0;0,94669636;Fora Ponta
1504;16/09/2018 - 15:45;440,16;148,26;0;0,94768389;Fora Ponta
1503;16/09/2018 - 15:30;449,82;147,42;0;0,95026828;Fora Ponta
1502;16/09/2018 - 15:15;444,78;145,32;0;0,95055139;Fora Ponta
1501;16/09/2018 - 15:00;449,4;146,16;0;0,95096873;Fora Ponta
1500;16/09/2018 - 14:45;436,38;149,52;0;0,94600977;Fora Ponta
1499;16/09/2018 - 14:30;421,26;139,02;0;0,94962583;Fora Ponta
1498;16/09/2018 - 14:15;414,12;136,92;0;0,94945082;Fora Ponta
1497;16/09/2018 - 14:00;408,66;138,18;0;0,94731144;Fora Ponta
1496;16/09/2018 - 13:45;407,4;131,46;0;0,95168087;Fora Ponta
1495;16/09/2018 - 13:30;401,94;131,88;0;0,95016205;Fora Ponta
1494;16/09/2018 - 13:15;392,28;123,48;0;0,95386008;Fora Ponta
1493;16/09/2018 - 13:00;378;124,74;0;0,94962864;Fora Ponta
1492;16/09/2018 - 12:45;389,76;124,74;0;0,95241222;Fora Ponta
1491;16/09/2018 - 12:30;377,58;117,6;0;0,954763;Fora Ponta
1490;16/09/2018 - 12:15;390,18;121,38;0;0,95486325;Fora Ponta
1489;16/09/2018 - 12:00;397,32;123,06;0;0,95523154;Fora Ponta
1488;16/09/2018 - 11:45;414,12;128,94;0;0,9547896;Fora Ponta
1487;16/09/2018 - 11:30;437,64;135,24;0;0,95542145;Fora Ponta
1486;16/09/2018 - 11:15;428,82;138,18;0;0,95180522;Fora Ponta
1485;16/09/2018 - 11:00;420,42;137,76;0;0,95028481;Fora Ponta
1484;16/09/2018 - 10:45;405,3;133,98;0;0,94946748;Fora Ponta
1483;16/09/2018 - 10:30;407,82;132,72;0;0,95091164;Fora Ponta
1482;16/09/2018 - 10:15;393,54;128,94;0;0,9502935;Fora Ponta
1481;16/09/2018 - 10:00;391,86;126,42;0;0,951699;Fora Ponta
1480;16/09/2018 - 09:45;357,42;112,14;0;0,9541402;Fora Ponta
1479;16/09/2018 - 09:30;370,86;121,38;0;0,95039134;Fora Ponta
1478;16/09/2018 - 09:15;380,52;126,42;0;0,94899706;Fora Ponta
1477;16/09/2018 - 09:00;395,22;121,38;0;0,95593263;Fora Ponta
1476;16/09/2018 - 08:45;381,36;118,44;0;0,95500251;Fora Ponta
1475;16/09/2018 - 08:30;388,08;124,32;0;0,95232836;Fora Ponta
1474;16/09/2018 - 08:15;397,32;124,32;0;0,9543722;Fora Ponta
1473;16/09/2018 - 08:00;368,34;116,34;0;0,95356623;Fora Ponta
1472;16/09/2018 - 07:45;359,52;116,34;0;0,95142536;Fora Ponta
1471;16/09/2018 - 07:30;357,84;120,54;0;0,94767747;Fora Ponta
1470;16/09/2018 - 07:15;338,94;117,6;0;0,94474921;Fora Ponta
1469;16/09/2018 - 07:00;341,46;117,18;0;0,94585412;Fora Ponta
1468;16/09/2018 - 06:45;331,8;112,14;0;0,94735594;Fora Ponta
1467;16/09/2018 - 06:30;331,8;110,88;0;0,94844291;Fora Ponta
1466;16/09/2018 - 06:15;323,4;110,04;0;0,94669777;Fora Ponta
1465;16/09/2018 - 06:00;326,34;105;0;0,95193929;Fora Ponta
1464;16/09/2018 - 05:45;310,38;99,12;0;0,95260358;Fora Ponta
1463;16/09/2018 - 05:30;299,88;97,02;0;0,95144451;Fora Ponta
1462;16/09/2018 - 05:15;299,04;98,7;0;0,94961277;Fora Ponta
1461;16/09/2018 - 05:00;294,42;100,38;0;0,94650081;Fora Ponta
1460;16/09/2018 - 04:45;282,66;96,6;0;0,94626592;Fora Ponta
1459;16/09/2018 - 04:30;280,56;91,98;0;0,95023644;Fora Ponta
1458;16/09/2018 - 04:15;270,06;93,24;0;0,94524793;Fora Ponta
1457;16/09/2018 - 04:00;281,4;99,12;0;0,94319806;Fora Ponta
1456;16/09/2018 - 03:45;276,36;97,44;0;0,94309612;Fora Ponta
1455;16/09/2018 - 03:30;283,5;101,22;0;0,94177347;Fora Ponta
1454;16/09/2018 - 03:15;280,56;94,5;0;0,94768553;Fora Ponta
1453;16/09/2018 - 03:00;285,6;93,24;0;0,95062229;Fora Ponta
1452;16/09/2018 - 02:45;294;100,8;0;0,94594594;Fora Ponta
1451;16/09/2018 - 02:30;295,68;102,06;0;0,94527305;Fora Ponta
1450;16/09/2018 - 02:15;296,52;99,96;0;0,94760405;Fora Ponta
1449;16/09/2018 - 02:00;293,58;97,44;0;0,94908984;Fora Ponta
1448;16/09/2018 - 01:45;291,9;95,75999999;0;0,95017644;Fora Ponta
1447;16/09/2018 - 01:30;297,78;99,96;0;0,94801262;Fora Ponta
1446;16/09/2018 - 01:15;291,9;99,54;0;0,94648182;Fora Ponta
1445;16/09/2018 - 01:00;305,34;100,8;0;0,94959365;Fora Ponta
1444;16/09/2018 - 00:45;300,72;100,38;0;0,94855073;Fora Ponta
1443;16/09/2018 - 00:30;317,52;105,84;0;0,94868329;Fora Ponta
1442;16/09/2018 - 00:15;312,9;107,1;0;0,94611279;Fora Ponta
1441;16/09/2018 - 00:00;322,56;107,1;0;0,94905337;Fora Ponta
1440;15/09/2018 - 23:45;328,86;113,4;0;0,94537298;Fora Ponta
1439;15/09/2018 - 23:30;331,38;110,04;0;0,94904353;Fora Ponta
1438;15/09/2018 - 23:15;327,6;105,42;0;0,95192692;Fora Ponta
1437;15/09/2018 - 23:00;328,86;100,38;0;0,95643687;Fora Ponta
1436;15/09/2018 - 22:45;329,7;96,18;0;0,9599863;Fora Ponta
1435;15/09/2018 - 22:30;333,9;104,58;0;0,95428755;Fora Ponta
1434;15/09/2018 - 22:15;348,6;109,2;0;0,95427517;Fora Ponta
1433;15/09/2018 - 22:00;343,56;105,42;0;0,95600614;Fora Ponta
1432;15/09/2018 - 21:45;362,04;112,14;0;0,95522625;Fora Ponta
1431;15/09/2018 - 21:30;375,9;114,24;0;0,95679032;Fora Ponta
1430;15/09/2018 - 21:15;386,82;117,18;0;0,95705061;Fora Ponta
1429;15/09/2018 - 21:00;376,74;109,2;0;0,96046636;Fora Ponta
1428;15/09/2018 - 20:45;380,94;121,38;0;0,95280153;Fora Ponta
1427;15/09/2018 - 20:30;397,74;123,9;0;0,95474867;Fora Ponta
1426;15/09/2018 - 20:15;389,34;122,64;0;0,95380011;Fora Ponta
1425;15/09/2018 - 20:00;397,74;123,48;0;0,95503459;Fora Ponta
1424;15/09/2018 - 19:45;385,98;123,06;0;0,95274861;Fora Ponta
1423;15/09/2018 - 19:30;379,68;122,22;0;0,951897;Fora Ponta
1422;15/09/2018 - 19:15;372,54;118,44;0;0,9529963;Fora Ponta
1421;15/09/2018 - 19:00;396,06;123,48;0;0,95467792;Fora Ponta
1420;15/09/2018 - 18:45;383,04;118,02;0;0,95566565;Fora Ponta
1419;15/09/2018 - 18:30;396,48;118,02;0;0,95843885;Fora Ponta
1418;15/09/2018 - 18:15;391,02;116,76;0;0,95819374;Fora Ponta
1417;15/09/2018 - 18:00;401,1;123,06;0;0,95601678;Fora Ponta
1416;15/09/2018 - 17:45;410,76;129,78;0;0,95353844;Fora Ponta
1415;15/09/2018 - 17:30;401,94;121,38;0;0,95730159;Fora Ponta
1414;15/09/2018 - 17:15;414,96;131,88;0;0,95302707;Fora Ponta
1413;15/09/2018 - 17:00;422,52;132,3;0;0,95431103;Fora Ponta
1412;15/09/2018 - 16:45;404,88;127,68;0;0,9537022;Fora Ponta
1411;15/09/2018 - 16:30;406,98;126;0;0,95526599;Fora Ponta
1410;15/09/2018 - 16:15;408,24;131,46;0;0,9518654;Fora Ponta
1409;15/09/2018 - 16:00;409,08;128,1;0;0,95430547;Fora Ponta
1408;15/09/2018 - 15:45;417,06;133,56;0;0,9523573;Fora Ponta
1407;15/09/2018 - 15:30;420,84;134,4;0;0,9526006;Fora Ponta
1406;15/09/2018 - 15:15;414,54;133,98;0;0,95153582;Fora Ponta
1405;15/09/2018 - 15:00;406,98;129,78;0;0,95273189;Fora Ponta
1404;15/09/2018 - 14:45;408,66;126,42;0;0,9553321;Fora Ponta
1403;15/09/2018 - 14:30;419,16;133,56;0;0,95280031;Fora Ponta
1402;15/09/2018 - 14:15;409,5;131,88;0;0,95185572;Fora Ponta
1401;15/09/2018 - 14:00;406,56;125,58;0;0,95545832;Fora Ponta
1400;15/09/2018 - 13:45;404,04;122,64;0;0,95689045;Fora Ponta
1399;15/09/2018 - 13:30;414,54;125,16;0;0,95731758;Fora Ponta
1398;15/09/2018 - 13:15;406,14;124,74;0;0,9559285;Fora Ponta
1397;15/09/2018 - 13:00;411,6;125,16;0;0,95674479;Fora Ponta
1396;15/09/2018 - 12:45;410,76;125,58;0;0,95630601;Fora Ponta
1395;15/09/2018 - 12:30;413,28;127,26;0;0,95571598;Fora Ponta
1394;15/09/2018 - 12:15;426,3;133,98;0;0,95399371;Fora Ponta
1393;15/09/2018 - 12:00;442,68;134,82;0;0,9566189;Fora Ponta
1392;15/09/2018 - 11:45;433,86;133,56;0;0,95573899;Fora Ponta
1391;15/09/2018 - 11:30;438,9;133,56;0;0,95668496;Fora Ponta
1390;15/09/2018 - 11:15;432,6;132,72;0;0,95601951;Fora Ponta
1389;15/09/2018 - 11:00;448,14;141,54;0;0,95356915;Fora Ponta
1388;15/09/2018 - 10:45;443,52;137,34;0;0,95524938;Fora Ponta
1387;15/09/2018 - 10:30;438,48;134,82;0;0,95583837;Fora Ponta
1386;15/09/2018 - 10:15;446,46;136,5;0;0,95630267;Fora Ponta
1385;15/09/2018 - 10:00;439,74;140,7;0;0,9524347;Fora Ponta
1384;15/09/2018 - 09:45;430,92;143,22;0;0,9489604;Fora Ponta
1383;15/09/2018 - 09:30;122,64;43,26;0;0,94304994;Fora Ponta
1382;15/09/2018 - 09:15;0;0;0;0;Fora Ponta
1381;15/09/2018 - 09:00;0;0;0;0;Fora Ponta
1380;15/09/2018 - 08:45;0;0;0;0;Fora Ponta
1379;15/09/2018 - 08:30;0;0;0;0;Fora Ponta
1378;15/09/2018 - 08:15;0;0;0;0;Fora Ponta
1377;15/09/2018 - 08:00;341,04;99,12;0;0,96026447;Fora Ponta
1376;15/09/2018 - 07:45;386,4;118,02;0;0,95638384;Fora Ponta
1375;15/09/2018 - 07:30;394,38;121,8;0;0,95547047;Fora Ponta
1374;15/09/2018 - 07:15;370,86;116,76;0;0,95384352;Fora Ponta
1373;15/09/2018 - 07:00;355,32;113,82;0;0,95233261;Fora Ponta
1372;15/09/2018 - 06:45;343,56;108,78;0;0,9533534;Fora Ponta
1371;15/09/2018 - 06:30;330,54;108,36;0;0,95024126;Fora Ponta
1370;15/09/2018 - 06:15;320,04;107,1;0;0,94830928;Fora Ponta
1369;15/09/2018 - 06:00;330,96;107,94;0;0,95071437;Fora Ponta
1368;15/09/2018 - 05:45;336;116,76;0;0,94459233;Fora Ponta
1367;15/09/2018 - 05:30;338,1;118,86;0;0,94340068;Fora Ponta
1366;15/09/2018 - 05:15;332,22;110,88;0;0,94856331;Fora Ponta
1365;15/09/2018 - 05:00;322,98;107,94;0;0,94843634;Fora Ponta
1364;15/09/2018 - 04:45;325,5;114,66;0;0,94319237;Fora Ponta
1363;15/09/2018 - 04:30;324,66;113,4;0;0,94406761;Fora Ponta
1362;15/09/2018 - 04:15;320,04;118,44;0;0,9378378;Fora Ponta
1361;15/09/2018 - 04:00;315,84;110,88;0;0,94354495;Fora Ponta
1360;15/09/2018 - 03:45;296,1;113,4;0;0,93385675;Fora Ponta
1359;15/09/2018 - 03:30;308,28;113,4;0;0,93851763;Fora Ponta
1358;15/09/2018 - 03:15;308,7;113,4;0;0,93866975;Fora Ponta
1357;15/09/2018 - 03:00;313,74;109,2;0;0,94442855;Fora Ponta
1356;15/09/2018 - 02:45;299,04;108,78;0;0,93975488;Fora Ponta
1355;15/09/2018 - 02:30;318,36;113,82;0;0,94162943;Fora Ponta
1354;15/09/2018 - 02:15;308,7;107,52;0;0,94435804;Fora Ponta
1353;15/09/2018 - 02:00;311,64;107,52;0;0,94531881;Fora Ponta
1352;15/09/2018 - 01:45;317,94;112,98;0;0,94227579;Fora Ponta
1351;15/09/2018 - 01:30;317,94;112,56;0;0,94266803;Fora Ponta
1350;15/09/2018 - 01:15;328,02;110,88;0;0,94734057;Fora Ponta
1349;15/09/2018 - 01:00;319,2;109,62;0;0,9457822;Fora Ponta
