Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 31/10/2018 - 14:23;;;;
Medidor: 22101013;;Data da Leitura: 31/10/2018 - 13:45;;;;
Data Inicial: 01/09/2018 - 00:00;;Data Final: 31/10/2018 - 23:00;;;;
Id;Data do registro;kW;kVARInd;kVARCap;Fator de Potência: ;Posto horário: 
7253;15/01/2019 - 13:00;210,525;55,65;0;0,96679287;Fora Ponta
7252;15/01/2019 - 12:45;208,32;54,39;0;0,96756546;Fora Ponta
7251;15/01/2019 - 12:30;212,415;53,865;0;0,96931961;Fora Ponta
7250;15/01/2019 - 12:15;202,965;52,08;0;0,96862057;Fora Ponta
7249;15/01/2019 - 12:00;202,755;52,39499999;0;0,96819509;Fora Ponta
7248;15/01/2019 - 11:45;198,24;52,70999999;0;0,96642159;Fora Ponta
7247;15/01/2019 - 11:30;207,69;54,59999999;0;0,96713784;Fora Ponta
7246;15/01/2019 - 11:15;200,76;54,285;0;0,96533245;Fora Ponta
7245;15/01/2019 - 11:00;201,39;55,75499999;0;0,96374791;Fora Ponta
7244;15/01/2019 - 10:45;197,925;54,39;0;0,96425442;Fora Ponta
7243;15/01/2019 - 10:30;202,44;57,12;0;0,96242291;Fora Ponta
7242;15/01/2019 - 10:15;208,95;58,905;0;0,9624853;Fora Ponta
7241;15/01/2019 - 10:00;211,785;59,74499999;0;0,96243688;Fora Ponta
7240;15/01/2019 - 09:45;199,815;56,28;0;0,96254787;Fora Ponta
7239;15/01/2019 - 09:30;204,645;53,86499999;0;0,96706168;Fora Ponta
7238;15/01/2019 - 09:15;203,91;54,17999999;0;0,96646583;Fora Ponta
7237;15/01/2019 - 09:00;199,815;52,92;0;0,96667195;Fora Ponta
7236;15/01/2019 - 08:45;199,185;54,18;0;0,96493968;Fora Ponta
7235;15/01/2019 - 08:30;196,455;51,45;0;0,96737524;Fora Ponta
7234;15/01/2019 - 08:15;199,185;52,29;0;0,96722626;Fora Ponta
7233;15/01/2019 - 08:00;192,57;51,86999999;0;0,96558525;Fora Ponta
7232;15/01/2019 - 07:45;188,685;51,44999999;0;0,9647762;Fora Ponta
7231;15/01/2019 - 07:30;186,27;50,925;0;0,96460051;Fora Ponta
7230;15/01/2019 - 07:15;179,235;50,82;0;0,96207497;Fora Ponta
7229;15/01/2019 - 07:00;177,66;50,295;0;0,96218636;Fora Ponta
7228;15/01/2019 - 06:45;170,73;47,87999999;0;0,96285323;Fora Ponta
7227;15/01/2019 - 06:30;160,125;45,78;0;0,96147635;Fora Ponta
7226;15/01/2019 - 06:15;156,345;45,98999999;0;0,95935524;Fora Ponta
7225;15/01/2019 - 06:00;139,335;40,425;0;0,96039621;Fora Ponta
7224;15/01/2019 - 05:45;128,625;39,05999999;0;0,95685343;Fora Ponta
7223;15/01/2019 - 05:30;116,865;35,28;0;0,95732771;Fora Ponta
7222;15/01/2019 - 05:15;113,505;34,86;0;0,95593184;Fora Ponta
7221;15/01/2019 - 05:00;111,93;36,225;0;0,95141376;Fora Ponta
7220;15/01/2019 - 04:45;104,16;34,86;0;0,94830022;Fora Ponta
7219;15/01/2019 - 04:30;104,265;33,81;0;0,95123801;Fora Ponta
7218;15/01/2019 - 04:15;105,42;33,81;0;0,95222572;Fora Ponta
7217;15/01/2019 - 04:00;103,425;35,805;0;0,94497466;Fora Ponta
7216;15/01/2019 - 03:45;98,595;33,915;0;0,94561885;Fora Ponta
7215;15/01/2019 - 03:30;97,965;34,125;0;0,94434649;Fora Ponta
7214;15/01/2019 - 03:15;94,92;32,55;0;0,9459276;Fora Ponta
7213;15/01/2019 - 03:00;96,07499999;33,07499999;0;0,94553758;Fora Ponta
7212;15/01/2019 - 02:45;97,02;34,23;0;0,94302801;Fora Ponta
7211;15/01/2019 - 02:30;98,07;34,65;0;0,94287845;Fora Ponta
7210;15/01/2019 - 02:15;97,64999999;34,44;0;0,94306519;Fora Ponta
7209;15/01/2019 - 02:00;97,85999999;34,86;0;0,942016;Fora Ponta
7208;15/01/2019 - 01:45;98,07;34,335;0;0,94382684;Fora Ponta
7207;15/01/2019 - 01:30;101,64;34,65;0;0,94651018;Fora Ponta
7206;15/01/2019 - 01:15;101,22;33,285;0;0,94995657;Fora Ponta
7205;15/01/2019 - 01:00;107,1;36,12;0;0,94756262;Fora Ponta
7204;15/01/2019 - 00:45;98,91;34,545;0;0,94407689;Fora Ponta
7203;15/01/2019 - 00:30;97,86;34,96499999;0;0,94169618;Fora Ponta
7202;15/01/2019 - 00:15;97,23;35,595;0;0,939051;Fora Ponta
7201;15/01/2019 - 00:00;99,11999999;35,48999999;0;0,94147084;Fora Ponta
7200;14/01/2019 - 23:45;105,84;36,96;0;0,94409174;Fora Ponta
7199;14/01/2019 - 23:30;106,68;37,69499999;0;0,94287034;Fora Ponta
7198;14/01/2019 - 23:15;107,625;37,065;0;0,94550034;Fora Ponta
7197;14/01/2019 - 23:00;115,5;38,01;0;0,94988531;Fora Ponta
7196;14/01/2019 - 22:45;117,705;38,64;0;0,9501143;Fora Ponta
7195;14/01/2019 - 22:30;112,665;38,745;0;0,94564425;Fora Ponta
7194;14/01/2019 - 22:15;114,555;38,745;0;0,9472849;Fora Ponta
7193;14/01/2019 - 22:00;115,395;39,165;0;0,94694592;Fora Ponta
7192;14/01/2019 - 21:45;116,13;38,325;0;0,94962353;Fora Ponta
7191;14/01/2019 - 21:30;120,75;40,74;0;0,94752347;Fora Ponta
7190;14/01/2019 - 21:15;124,11;38,955;0;0,95410579;Fora Ponta
7189;14/01/2019 - 21:00;126,525;40,21499999;0;0,95301921;Fora Ponta
7188;14/01/2019 - 20:45;132,09;44,31;0;0,94807866;Fora Ponta
7187;14/01/2019 - 20:30;133,35;43,785;0;0,95009511;Fora Ponta
7186;14/01/2019 - 20:15;141,435;42,735;0;0,95725719;Fora Ponta
7185;14/01/2019 - 20:00;141,015;43,26;0;0,95602493;Ponta
7184;14/01/2019 - 19:45;148,365;46,305;0;0,9545881;Ponta
7183;14/01/2019 - 19:30;147,735;45,885;0;0,95499785;Ponta
7182;14/01/2019 - 19:15;153,195;46,62;0;0,95668182;Ponta
7181;14/01/2019 - 19:00;152,04;47,98499999;0;0,95363241;Ponta
7180;14/01/2019 - 18:45;150,255;49,56;0;0,94967406;Ponta
7179;14/01/2019 - 18:30;150,675;51,24;0;0,94675263;Ponta
7178;14/01/2019 - 18:15;155,085;51,765;0;0,94855477;Ponta
7177;14/01/2019 - 18:00;161,49;53,76;0;0,9488066;Ponta
7176;14/01/2019 - 17:45;165,27;54,17999999;0;0,95024126;Ponta
7175;14/01/2019 - 17:30;167,055;54,495;0;0,95069537;Ponta
7174;14/01/2019 - 17:15;173,04;55,125;0;0,95281941;Ponta
7173;14/01/2019 - 17:00;176,19;56,175;0;0,95274664;Fora Ponta
7172;14/01/2019 - 16:45;171,99;53,44499999;0;0,95495594;Fora Ponta
7171;14/01/2019 - 16:30;173,565;55,125;0;0,95308466;Fora Ponta
7170;14/01/2019 - 16:15;175,77;54,285;0;0,95546995;Fora Ponta
7169;14/01/2019 - 16:00;176,925;54,49499999;0;0,95569312;Fora Ponta
7168;14/01/2019 - 15:45;185,64;54,285;0;0,9598052;Fora Ponta
7167;14/01/2019 - 15:30;194,145;54,915;0;0,9622472;Fora Ponta
7166;14/01/2019 - 15:15;202,335;55,96499999;0;0,96381112;Fora Ponta
7165;14/01/2019 - 15:00;213,78;57,95999999;0;0,96515656;Fora Ponta
7164;14/01/2019 - 14:45;212,73;57,95999999;0;0,96482972;Fora Ponta
7163;14/01/2019 - 14:30;212,415;57,96;0;0,96473079;Fora Ponta
7162;14/01/2019 - 14:15;222,285;60,06;0;0,96538201;Fora Ponta
7161;14/01/2019 - 14:00;231,84;62,26499999;0;0,96577605;Fora Ponta
7160;14/01/2019 - 13:45;225,435;58,37999999;0;0,96806582;Fora Ponta
7159;14/01/2019 - 13:30;227,01;59,64;0;0,96717876;Fora Ponta
7158;14/01/2019 - 13:15;227,01;59,535;0;0,96728862;Fora Ponta
7157;14/01/2019 - 13:00;224,175;58,695;0;0,96739072;Fora Ponta
7156;14/01/2019 - 12:45;222,705;57,12;0;0,96864695;Fora Ponta
7155;14/01/2019 - 12:30;221,235;58,37999999;0;0,96690193;Fora Ponta
7154;14/01/2019 - 12:15;213,15;55,44;0;0,96779928;Fora Ponta
7153;14/01/2019 - 12:00;208,32;55,96499999;0;0,96575661;Fora Ponta
7152;14/01/2019 - 11:45;206,64;56,175;0;0,96497849;Fora Ponta
7151;14/01/2019 - 11:30;207,9;57,015;0;0,96439194;Fora Ponta
7150;14/01/2019 - 11:15;208,425;56,48999999;0;0,96517779;Fora Ponta
7149;14/01/2019 - 11:00;211,995;56,07;0;0,96675746;Fora Ponta
7148;14/01/2019 - 10:45;216,615;56,28;0;0,9678659;Fora Ponta
7147;14/01/2019 - 10:30;208,11;53,12999999;0;0,96892269;Fora Ponta
7146;14/01/2019 - 10:15;209,895;54,6;0;0,96779184;Fora Ponta
7145;14/01/2019 - 10:00;211,785;55,545;0;0,96728541;Fora Ponta
7144;14/01/2019 - 09:45;209,055;55,33499999;0;0,96670876;Fora Ponta
7143;14/01/2019 - 09:30;206,535;54,07499999;0;0,96739231;Fora Ponta
7142;14/01/2019 - 09:15;206,85;54,07499999;0;0,96748676;Fora Ponta
7141;14/01/2019 - 09:00;201,495;53,76;0;0,9662015;Fora Ponta
7140;14/01/2019 - 08:45;199,29;52,5;0;0,9670085;Fora Ponta
7139;14/01/2019 - 08:30;199,395;52,185;0;0,9674168;Fora Ponta
7138;14/01/2019 - 08:15;190,365;50,71499999;0;0,96629683;Fora Ponta
7137;14/01/2019 - 08:00;183,015;47,45999999;0;0,9679819;Fora Ponta
7136;14/01/2019 - 07:45;176,715;47,25;0;0,96606323;Fora Ponta
7135;14/01/2019 - 07:30;180,075;50,19;0;0,96328417;Fora Ponta
7134;14/01/2019 - 07:15;182,28;50,4;0;0,96383539;Fora Ponta
7133;14/01/2019 - 07:00;191,205;53,55;0;0,96294754;Fora Ponta
7132;14/01/2019 - 06:45;193,2;54,705;0;0,96217242;Fora Ponta
7131;14/01/2019 - 06:30;176,715;50,295;0;0,96180379;Fora Ponta
7130;14/01/2019 - 06:15;163,38;50,19;0;0,95591174;Fora Ponta
7129;14/01/2019 - 06:00;142,695;43,89;0;0,95580941;Fora Ponta
7128;14/01/2019 - 05:45;132,93;40,95;0;0,95568102;Fora Ponta
7127;14/01/2019 - 05:30;122,43;38,22;0;0,95456733;Fora Ponta
7126;14/01/2019 - 05:15;115,71;37,065;0;0,95233379;Fora Ponta
7125;14/01/2019 - 05:00;109,725;36,435;0;0,94904594;Fora Ponta
7124;14/01/2019 - 04:45;106,575;34,75499999;0;0,95072383;Fora Ponta
7123;14/01/2019 - 04:30;102,48;33,6;0;0,95022954;Fora Ponta
7122;14/01/2019 - 04:15;100,065;33,59999999;0;0,94798468;Fora Ponta
7121;14/01/2019 - 04:00;106,47;35,91;0;0,94755596;Fora Ponta
7120;14/01/2019 - 03:45;99,96;33,80999999;0;0,94728103;Fora Ponta
7119;14/01/2019 - 03:30;98,7;32,65499999;0;0,94938791;Fora Ponta
7118;14/01/2019 - 03:15;99,225;34,44;0;0,94471237;Fora Ponta
7117;14/01/2019 - 03:00;99,645;34,335;0;0,94544706;Fora Ponta
7116;14/01/2019 - 02:45;98,91;33,915;0;0,94593714;Fora Ponta
7115;14/01/2019 - 02:30;100,905;34,545;0;0,94609255;Fora Ponta
7114;14/01/2019 - 02:15;97,64999999;32,97;0;0,94745368;Fora Ponta
7113;14/01/2019 - 02:00;99,225;34,01999999;0;0,94594594;Fora Ponta
7112;14/01/2019 - 01:45;97,85999999;34,23;0;0,94392149;Fora Ponta
7111;14/01/2019 - 01:30;101,43;35,385;0;0,94419311;Fora Ponta
7110;14/01/2019 - 01:15;101,535;34,65;0;0,94640823;Fora Ponta
7109;14/01/2019 - 01:00;104,58;36,43499999;0;0,94433039;Fora Ponta
7108;14/01/2019 - 00:45;106,575;37,17;0;0,94422036;Fora Ponta
7107;14/01/2019 - 00:30;107,31;35,91;0;0,94831148;Fora Ponta
7106;14/01/2019 - 00:15;113,82;36,435;0;0,95239353;Fora Ponta
7105;14/01/2019 - 00:00;107,625;35,175;0;0,95052165;Fora Ponta
7104;13/01/2019 - 23:45;104,895;33,81;0;0,95178042;Fora Ponta
7103;13/01/2019 - 23:30;111,195;36,225;0;0,95081609;Fora Ponta
7102;13/01/2019 - 23:15;114,87;36,435;0;0,95320001;Fora Ponta
7101;13/01/2019 - 23:00;110,565;35,48999999;0;0,95215079;Fora Ponta
7100;13/01/2019 - 22:45;110,145;36,12;0;0,95021195;Fora Ponta
7099;13/01/2019 - 22:30;110,565;35,175;0;0,95293766;Fora Ponta
7098;13/01/2019 - 22:15;110,67;35,28;0;0,95275943;Fora Ponta
7097;13/01/2019 - 22:00;119,385;38,535;0;0,95165338;Fora Ponta
7096;13/01/2019 - 21:45;124,95;40,53;0;0,95121013;Fora Ponta
7095;13/01/2019 - 21:30;120,015;38,32499999;0;0,95260783;Fora Ponta
7094;13/01/2019 - 21:15;120,015;39,05999999;0;0,95090559;Fora Ponta
7093;13/01/2019 - 21:00;119,385;40,11;0;0,94793028;Fora Ponta
7092;13/01/2019 - 20:45;121,065;40,005;0;0,94950358;Fora Ponta
7091;13/01/2019 - 20:30;122,01;40,00499999;0;0,95022557;Fora Ponta
7090;13/01/2019 - 20:15;124,95;40,53;0;0,95121013;Fora Ponta
7089;13/01/2019 - 20:00;124,005;40,845;0;0,94980321;Fora Ponta
7088;13/01/2019 - 19:45;128,205;41,37;0;0,95167922;Fora Ponta
7087;13/01/2019 - 19:30;135,45;43,575;0;0,95195175;Fora Ponta
7086;13/01/2019 - 19:15;136,395;43,47;0;0,95278117;Fora Ponta
7085;13/01/2019 - 19:00;131,565;43,68;0;0,94906133;Fora Ponta
7084;13/01/2019 - 18:45;130,62;45,25499999;0;0,94489573;Fora Ponta
7083;13/01/2019 - 18:30;132,615;43,785;0;0,94958165;Fora Ponta
7082;13/01/2019 - 18:15;132,72;42,41999999;0;0,95252908;Fora Ponta
7081;13/01/2019 - 18:00;135,345;42,525;0;0,9540179;Fora Ponta
7080;13/01/2019 - 17:45;135,975;41,685;0;0,95608179;Fora Ponta
7079;13/01/2019 - 17:30;141,75;41,89499999;0;0,95899138;Fora Ponta
7078;13/01/2019 - 17:15;137,97;42,42;0;0,95584189;Fora Ponta
7077;13/01/2019 - 17:00;137,13;43,57499999;0;0,95304071;Fora Ponta
7076;13/01/2019 - 16:45;136,395;42,105;0;0,95550823;Fora Ponta
7075;13/01/2019 - 16:30;139,335;43,575;0;0,95441596;Fora Ponta
7074;13/01/2019 - 16:15;135,975;42,735;0;0,95399371;Fora Ponta
7073;13/01/2019 - 16:00;137,97;43,68;0;0,9533631;Fora Ponta
7072;13/01/2019 - 15:45;136,08;43,995;0;0,95150774;Fora Ponta
7071;13/01/2019 - 15:30;136,08;43,155;0;0,95321513;Fora Ponta
7070;13/01/2019 - 15:15;140,175;45,36;0;0,95142609;Fora Ponta
7069;13/01/2019 - 15:00;135,765;44,31;0;0,95064972;Fora Ponta
7068;13/01/2019 - 14:45;134,61;42,945;0;0,95269126;Fora Ponta
7067;13/01/2019 - 14:30;127,575;40,005;0;0,95418606;Fora Ponta
7066;13/01/2019 - 14:15;129,045;40,73999999;0;0,95360611;Fora Ponta
7065;13/01/2019 - 14:00;131,775;41,79;0;0,95321462;Fora Ponta
7064;13/01/2019 - 13:45;131,46;40,95;0;0,95475096;Fora Ponta
7063;13/01/2019 - 13:30;135,03;41,89499999;0;0,95508588;Fora Ponta
7062;13/01/2019 - 13:15;138,39;42;0;0,95690219;Fora Ponta
7061;13/01/2019 - 13:00;127,995;40,11;0;0,95424288;Fora Ponta
7060;13/01/2019 - 12:45;130,305;40,11;0;0,95574569;Fora Ponta
7059;13/01/2019 - 12:30;133,035;40,32;0;0,95701169;Fora Ponta
7058;13/01/2019 - 12:15;131,775;39,585;0;0,9577212;Fora Ponta
7057;13/01/2019 - 12:00;134,505;40,635;0;0,95726917;Fora Ponta
7056;13/01/2019 - 11:45;128,205;39,69;0;0,9552701;Fora Ponta
7055;13/01/2019 - 11:30;125,79;38,01;0;0,95725259;Fora Ponta
7054;13/01/2019 - 11:15;124,53;38,955;0;0,95439402;Fora Ponta
7053;13/01/2019 - 11:00;128,31;40,00499999;0;0,95467438;Fora Ponta
7052;13/01/2019 - 10:45;127,785;40,21499999;0;0,95387834;Fora Ponta
7051;13/01/2019 - 10:30;127,575;40,95;0;0,95215079;Fora Ponta
7050;13/01/2019 - 10:15;120,12;38,43;0;0,95244347;Fora Ponta
7049;13/01/2019 - 10:00;118,44;37,275;0;0,95387615;Fora Ponta
7048;13/01/2019 - 09:45;117,18;38,11499999;0;0,95095889;Fora Ponta
7047;13/01/2019 - 09:30;118,335;38,64;0;0,95060545;Fora Ponta
7046;13/01/2019 - 09:15;116,13;37,8;0;0,95089497;Fora Ponta
7045;13/01/2019 - 09:00;115,71;36,75;0;0,95308466;Fora Ponta
7044;13/01/2019 - 08:45;121,065;39,05999999;0;0,95169305;Fora Ponta
7043;13/01/2019 - 08:30;116,97;38,64;0;0,94953221;Fora Ponta
7042;13/01/2019 - 08:15;124,005;40,11;0;0,95146533;Fora Ponta
7041;13/01/2019 - 08:00;118,86;37,485;0;0,95369719;Fora Ponta
7040;13/01/2019 - 07:45;119,805;41,055;0;0,9459968;Fora Ponta
7039;13/01/2019 - 07:30;123,69;41,05499999;0;0,94908536;Fora Ponta
7038;13/01/2019 - 07:15;120,33;42,21;0;0,94362705;Fora Ponta
7037;13/01/2019 - 07:00;118,86;40,425;0;0,94674215;Fora Ponta
7036;13/01/2019 - 06:45;109,935;37,905;0;0,94538257;Fora Ponta
7035;13/01/2019 - 06:30;108,78;36,015;0;0,94932278;Fora Ponta
7034;13/01/2019 - 06:15;106,785;35,595;0;0,94868329;Fora Ponta
7033;13/01/2019 - 06:00;108,78;37,695;0;0,94487758;Fora Ponta
7032;13/01/2019 - 05:45;105,42;35,7;0;0,94716306;Fora Ponta
7031;13/01/2019 - 05:30;101,955;34,54499999;0;0,9471111;Fora Ponta
7030;13/01/2019 - 05:15;104,685;34,335;0;0,95019715;Fora Ponta
7029;13/01/2019 - 05:00;107,835;34,65;0;0,95205749;Fora Ponta
7028;13/01/2019 - 04:45;102,69;32,865;0;0,95241283;Fora Ponta
7027;13/01/2019 - 04:30;98,38499999;31,185;0;0,95325922;Fora Ponta
7026;13/01/2019 - 04:15;98,07;32,865;0;0,94817448;Fora Ponta
7025;13/01/2019 - 04:00;101,22;34,01999999;0;0,94789372;Fora Ponta
7024;13/01/2019 - 03:45;98,38499999;32,76;0;0,9487845;Fora Ponta
7023;13/01/2019 - 03:30;93,13499999;32,76;0;0,94334321;Fora Ponta
7022;13/01/2019 - 03:15;95,23499999;33,39;0;0,94367979;Fora Ponta
7021;13/01/2019 - 03:00;97,64999999;33,39;0;0,94621317;Fora Ponta
7020;13/01/2019 - 02:45;98,69999999;33,81;0;0,94603412;Fora Ponta
7019;13/01/2019 - 02:30;101,115;34,23;0;0,94719758;Fora Ponta
7018;13/01/2019 - 02:15;99,53999999;34,44;0;0,94503347;Fora Ponta
7017;13/01/2019 - 02:00;101,43;34,65;0;0,946306;Fora Ponta
7016;13/01/2019 - 01:45;103,215;34,86;0;0,9474229;Fora Ponta
7015;13/01/2019 - 01:30;103,425;34,65;0;0,94820087;Fora Ponta
7014;13/01/2019 - 01:15;106,26;35,28;0;0,94905775;Fora Ponta
7013;13/01/2019 - 01:00;106,575;37,69499999;0;0,9427672;Fora Ponta
7012;13/01/2019 - 00:45;101,64;35,7;0;0,94349308;Fora Ponta
7011;13/01/2019 - 00:30;102,795;36,435;0;0,94254514;Fora Ponta
7010;13/01/2019 - 00:15;100,905;35,385;0;0,94365916;Fora Ponta
7009;13/01/2019 - 00:00;103,215;36,22499999;0;0,94357367;Fora Ponta
7008;12/01/2019 - 23:45;103,95;36,33;0;0,94400691;Fora Ponta
7007;12/01/2019 - 23:30;109,935;36,54;0;0,94895485;Fora Ponta
7006;12/01/2019 - 23:15;116,235;38,11499999;0;0,95021704;Fora Ponta
7005;12/01/2019 - 23:00;112,77;38,01;0;0,94761918;Fora Ponta
7004;12/01/2019 - 22:45;110,145;37,695;0;0,94612763;Fora Ponta
7003;12/01/2019 - 22:30;112,56;38,535;0;0,94609283;Fora Ponta
7002;12/01/2019 - 22:15;112,56;38,11499999;0;0,94717055;Fora Ponta
7001;12/01/2019 - 22:00;113,085;37,065;0;0,95025951;Fora Ponta
7000;12/01/2019 - 21:45;113,19;35,595;0;0,95394308;Fora Ponta
6999;12/01/2019 - 21:30;114,765;34,23;0;0,95828354;Fora Ponta
6998;12/01/2019 - 21:15;116,865;34,96499999;0;0,95803924;Fora Ponta
6997;12/01/2019 - 21:00;117,495;36,855;0;0,95416081;Fora Ponta
6996;12/01/2019 - 20:45;120,75;37,485;0;0,95503981;Fora Ponta
6995;12/01/2019 - 20:30;120,33;36,54;0;0,9568557;Fora Ponta
6994;12/01/2019 - 20:15;121,275;36,33;0;0,95794034;Fora Ponta
6993;12/01/2019 - 20:00;122,01;36,64499999;0;0,95773549;Fora Ponta
6992;12/01/2019 - 19:45;122,01;37,17;0;0,95659408;Fora Ponta
6991;12/01/2019 - 19:30;127,785;37,37999999;0;0,95977888;Fora Ponta
6990;12/01/2019 - 19:15;125,58;37,38;0;0,95844164;Fora Ponta
6989;12/01/2019 - 19:00;122,745;37,37999999;0;0,95662431;Fora Ponta
6988;12/01/2019 - 18:45;123,585;39,58499999;0;0,95233955;Fora Ponta
6987;12/01/2019 - 18:30;123,48;39,48;0;0,95249935;Fora Ponta
6986;12/01/2019 - 18:15;126,105;40,635;0;0,95180567;Fora Ponta
6985;12/01/2019 - 18:00;127,365;41,685;0;0,95039291;Fora Ponta
6984;12/01/2019 - 17:45;127,26;41,055;0;0,95170121;Fora Ponta
6983;12/01/2019 - 17:30;130,725;42,525;0;0,95094983;Fora Ponta
6982;12/01/2019 - 17:15;134,19;42,315;0;0,95370664;Fora Ponta
6981;12/01/2019 - 17:00;133,245;42,315;0;0,95309331;Fora Ponta
6980;12/01/2019 - 16:45;132,405;41,58;0;0,9540617;Fora Ponta
6979;12/01/2019 - 16:30;132,93;42,105;0;0,95332055;Fora Ponta
6978;12/01/2019 - 16:15;132,405;41,16;0;0,95492358;Fora Ponta
6977;12/01/2019 - 16:00;128,415;40,215;0;0,9542993;Fora Ponta
6976;12/01/2019 - 15:45;133,035;40,52999999;0;0,95659154;Fora Ponta
6975;12/01/2019 - 15:30;131,565;41,055;0;0,9546019;Fora Ponta
6974;12/01/2019 - 15:15;131,04;39,58499999;0;0,95727564;Fora Ponta
6973;12/01/2019 - 15:00;135,765;41,89499999;0;0,95553901;Fora Ponta
6972;12/01/2019 - 14:45;137,025;41,47499999;0;0,95711688;Fora Ponta
6971;12/01/2019 - 14:30;135,765;40,73999999;0;0,95780589;Fora Ponta
6970;12/01/2019 - 14:15;136,185;40,215;0;0,95905879;Fora Ponta
6969;12/01/2019 - 14:00;131,25;40,11;0;0,95633969;Fora Ponta
6968;12/01/2019 - 13:45;135,975;40,53;0;0,95833397;Fora Ponta
6967;12/01/2019 - 13:30;127,575;39,9;0;0,95441006;Fora Ponta
6966;12/01/2019 - 13:15;128,94;41,16;0;0,95264008;Fora Ponta
6965;12/01/2019 - 13:00;129,99;40,00499999;0;0,95576231;Fora Ponta
6964;12/01/2019 - 12:45;133,35;40,11;0;0,9576185;Fora Ponta
6963;12/01/2019 - 12:30;134,82;40,74;0;0,95724984;Fora Ponta
6962;12/01/2019 - 12:15;131,04;40,425;0;0,95556353;Fora Ponta
6961;12/01/2019 - 12:00;130,305;40,005;0;0,95596203;Fora Ponta
6960;12/01/2019 - 11:45;125,37;39,37499999;0;0,95405246;Fora Ponta
6959;12/01/2019 - 11:30;121,17;37,275;0;0,95579691;Fora Ponta
6958;12/01/2019 - 11:15;123,27;37,58999999;0;0,95651586;Fora Ponta
6957;12/01/2019 - 11:00;128,52;38,01;0;0,95894025;Fora Ponta
6956;12/01/2019 - 10:45;131,985;38,955;0;0,95909777;Fora Ponta
6955;12/01/2019 - 10:30;133,14;39,26999999;0;0,9591484;Fora Ponta
6954;12/01/2019 - 10:15;125,58;37,065;0;0,95909691;Fora Ponta
6953;12/01/2019 - 10:00;135,765;39,26999999;0;0,96062168;Fora Ponta
6952;12/01/2019 - 09:45;131,145;39,69;0;0,95712746;Fora Ponta
6951;12/01/2019 - 09:30;130,83;40,00499999;0;0,95629197;Fora Ponta
6950;12/01/2019 - 09:15;134,61;39,58499999;0;0,95937741;Fora Ponta
6949;12/01/2019 - 09:00;134,085;39,58499999;0;0,95907798;Fora Ponta
6948;12/01/2019 - 08:45;131,775;40,215;0;0,95645208;Fora Ponta
6947;12/01/2019 - 08:30;139,02;40,74;0;0,95964203;Fora Ponta
6946;12/01/2019 - 08:15;132,93;40,425;0;0,95673792;Fora Ponta
6945;12/01/2019 - 08:00;126,21;39,69;0;0,95394181;Fora Ponta
6944;12/01/2019 - 07:45;128,73;39,48;0;0,95604837;Fora Ponta
6943;12/01/2019 - 07:30;126,945;38,535;0;0,9568845;Fora Ponta
6942;12/01/2019 - 07:15;126,84;37,37999999;0;0,95921363;Fora Ponta
6941;12/01/2019 - 07:00;128,835;37,275;0;0,96060277;Fora Ponta
6940;12/01/2019 - 06:45;131,145;40,11;0;0,95627427;Fora Ponta
6939;12/01/2019 - 06:30;125,895;39,375;0;0,95440913;Fora Ponta
6938;12/01/2019 - 06:15;124,635;38,11499999;0;0,95628275;Fora Ponta
6937;12/01/2019 - 06:00;123,27;39,165;0;0,95305363;Fora Ponta
6936;12/01/2019 - 05:45;113,295;38,84999999;0;0,94593057;Fora Ponta
6935;12/01/2019 - 05:30;107,1;35,48999999;0;0,94924019;Fora Ponta
6934;12/01/2019 - 05:15;108,99;36,33;0;0,94868329;Fora Ponta
6933;12/01/2019 - 05:00;111,825;37,275;0;0,94868329;Fora Ponta
6932;12/01/2019 - 04:45;103,95;35,07;0;0,94752852;Fora Ponta
6931;12/01/2019 - 04:30;102,165;34,96499999;0;0,94612479;Fora Ponta
6930;12/01/2019 - 04:15;103,11;35,595;0;0,9452604;Fora Ponta
6929;12/01/2019 - 04:00;105,21;36,96;0;0,94347605;Fora Ponta
6928;12/01/2019 - 03:45;101,85;36,855;0;0,94033003;Fora Ponta
6927;12/01/2019 - 03:30;100,905;36,33;0;0,94087493;Fora Ponta
6926;12/01/2019 - 03:15;97,545;34,44;0;0,94295284;Fora Ponta
6925;12/01/2019 - 03:00;100,38;34,75499999;0;0,94496256;Fora Ponta
6924;12/01/2019 - 02:45;96,705;33,91499999;0;0,94365051;Fora Ponta
6923;12/01/2019 - 02:30;97,22999999;33,915;0;0,94420755;Fora Ponta
6922;12/01/2019 - 02:15;100,485;35,385;0;0,94322664;Fora Ponta
6921;12/01/2019 - 02:00;100,905;35,91;0;0,94211837;Fora Ponta
6920;12/01/2019 - 01:45;104,055;36,12;0;0,94470237;Fora Ponta
6919;12/01/2019 - 01:30;102,585;35,80499999;0;0,94414425;Fora Ponta
6918;12/01/2019 - 01:15;103,53;35,91;0;0,94478083;Fora Ponta
6917;12/01/2019 - 01:00;104,895;36,33;0;0,94492983;Fora Ponta
6916;12/01/2019 - 00:45;105,735;38,42999999;0;0,93984791;Fora Ponta
6915;12/01/2019 - 00:30;111,09;38,115;0;0,94587539;Fora Ponta
6914;12/01/2019 - 00:15;106,575;36,64499999;0;0,94565974;Fora Ponta
