Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 28/01/2019 - 08:28;;;;
Medidor: 22101013;;Data da Leitura: 28/01/2019 - 07:30;;;;
Data Inicial: 01/11/2018 - 00:00;;Data Final: 25/01/2019 - 23:00;;;;
Id;Data do registro;kWh;kVARhInd;kVARhCap;Fator de Potência: ;Posto horário: 
4616;18/02/2018 - 01:45;100,275;34,33499999;0;0,94607612;Fora Ponta
4615;18/02/2018 - 01:30;100,905;34,01999999;0;0,94759306;Fora Ponta
4614;18/02/2018 - 01:15;100,065;35,385;0;0,94278926;Fora Ponta
4613;18/02/2018 - 01:00;103,11;36,54;0;0,94256428;Fora Ponta
4612;18/02/2018 - 00:45;104,475;35,595;0;0,9465696;Fora Ponta
4611;18/02/2018 - 00:30;108,36;37,065;0;0,94617876;Fora Ponta
4610;18/02/2018 - 00:15;103,005;35,48999999;0;0,94545488;Fora Ponta
4609;18/02/2018 - 00:00;106,995;36,64499999;0;0,94605168;Fora Ponta
4608;17/02/2018 - 23:45;113,61;37,275;0;0,95016559;Fora Ponta
4607;17/02/2018 - 23:30;112,56;36,64499999;0;0,9508775;Fora Ponta
4606;17/02/2018 - 23:15;111,93;36,75;0;0,95009969;Fora Ponta
4605;17/02/2018 - 23:00;105,42;33,285;0;0,95359701;Fora Ponta
4604;17/02/2018 - 22:45;111,3;34,86;0;0,95428755;Fora Ponta
4603;17/02/2018 - 22:30;114,45;38,01;0;0,94903099;Fora Ponta
4602;17/02/2018 - 22:15;115,92;38,43;0;0,9491979;Fora Ponta
4601;17/02/2018 - 22:00;120,855;39,69;0;0,95007719;Fora Ponta
4600;17/02/2018 - 21:45;122,115;39,79499999;0;0,95078744;Fora Ponta
4599;17/02/2018 - 21:30;124,845;38,745;0;0,95506413;Fora Ponta
4598;17/02/2018 - 21:15;127,47;40,635;0;0,95276072;Fora Ponta
4597;17/02/2018 - 21:00;122,115;41,16;0;0,94761872;Fora Ponta
4596;17/02/2018 - 20:45;124,635;40,21499999;0;0,95168594;Fora Ponta
4595;17/02/2018 - 20:30;123,27;40,31999999;0;0,95044933;Fora Ponta
4594;17/02/2018 - 20:15;122,01;38,955;0;0,95262383;Fora Ponta
4593;17/02/2018 - 20:00;124,11;39,06;0;0,95387493;Fora Ponta
4592;17/02/2018 - 19:45;120,33;38,43;0;0,95259771;Fora Ponta
4591;17/02/2018 - 19:30;122,745;38,22;0;0,95478467;Fora Ponta
4590;17/02/2018 - 19:15;121,905;38,85;0;0,95278556;Fora Ponta
4589;17/02/2018 - 19:00;126,525;39,48;0;0,95460675;Fora Ponta
4588;17/02/2018 - 18:45;126,945;40,425;0;0,95285329;Fora Ponta
4587;17/02/2018 - 18:30;128,1;43,155;0;0,94766865;Fora Ponta
4586;17/02/2018 - 18:15;131,67;43,68;0;0,94913645;Fora Ponta
4585;17/02/2018 - 18:00;134,61;45,57;0;0,94719525;Fora Ponta
4584;17/02/2018 - 17:45;130,515;43,89;0;0,94784116;Fora Ponta
4583;17/02/2018 - 17:30;134,82;43,47;0;0,95175052;Fora Ponta
4582;17/02/2018 - 17:15;138,6;44,205;0;0,95271701;Fora Ponta
4581;17/02/2018 - 17:00;134,085;43,68;0;0,95082044;Fora Ponta
4580;17/02/2018 - 16:45;133,455;44,30999999;0;0,94905598;Fora Ponta
4579;17/02/2018 - 16:30;136,605;45,57;0;0,94861035;Fora Ponta
4578;17/02/2018 - 16:15;137,235;43,785;0;0,95268615;Fora Ponta
4577;17/02/2018 - 16:00;137,025;43,89;0;0,95233937;Fora Ponta
4576;17/02/2018 - 15:45;139,02;45,045;0;0,95130826;Fora Ponta
4575;17/02/2018 - 15:30;138,285;45,885;0;0,9491148;Fora Ponta
4574;17/02/2018 - 15:15;134,4;44,1;0;0,95015746;Fora Ponta
4573;17/02/2018 - 15:00;138,285;46,095;0;0,94868329;Fora Ponta
4572;17/02/2018 - 14:45;140,91;45,46499999;0;0,95168856;Fora Ponta
4571;17/02/2018 - 14:30;145,635;44,31;0;0,95669893;Fora Ponta
4570;17/02/2018 - 14:15;148,575;45,78;0;0,95566211;Fora Ponta
4569;17/02/2018 - 14:00;144,27;46,93499999;0;0,95094247;Fora Ponta
4568;17/02/2018 - 13:45;140,595;45,465;0;0,95148735;Fora Ponta
4567;17/02/2018 - 13:30;136,71;46,19999999;0;0,94736543;Fora Ponta
4566;17/02/2018 - 13:15;138,495;44,83499999;0;0,95138858;Fora Ponta
4565;17/02/2018 - 13:00;137,34;44,30999999;0;0,9516949;Fora Ponta
4564;17/02/2018 - 12:45;138,705;45,045;0;0,95110282;Fora Ponta
4563;17/02/2018 - 12:30;144,795;48,72;0;0,94778602;Fora Ponta
4562;17/02/2018 - 12:15;146,055;48,51;0;0,94902387;Fora Ponta
4561;17/02/2018 - 12:00;143,745;47,355;0;0,9497875;Fora Ponta
4560;17/02/2018 - 11:45;144,69;48,19499999;0;0,94875212;Fora Ponta
4559;17/02/2018 - 11:30;144,585;49,035;0;0,94701979;Fora Ponta
4558;17/02/2018 - 11:15;151,515;51,87;0;0,94609526;Fora Ponta
4557;17/02/2018 - 11:00;149,835;49,56;0;0,94941261;Fora Ponta
4556;17/02/2018 - 10:45;150,15;49,14;0;0,95039712;Fora Ponta
4555;17/02/2018 - 10:30;153,825;49,56;0;0,95181877;Fora Ponta
4554;17/02/2018 - 10:15;161,07;52,29;0;0,95113426;Fora Ponta
4553;17/02/2018 - 10:00;161,595;51,975;0;0,95197062;Fora Ponta
4552;17/02/2018 - 09:45;150,045;49,34999999;0;0,94993877;Fora Ponta
4551;17/02/2018 - 09:30;143,01;47,25;0;0,94951655;Fora Ponta
4550;17/02/2018 - 09:15;145,11;48,3;0;0,94882051;Fora Ponta
4549;17/02/2018 - 09:00;145,635;47,14499999;0;0,95139132;Fora Ponta
4548;17/02/2018 - 08:45;145,425;48,93;0;0,94778992;Fora Ponta
4547;17/02/2018 - 08:30;143,22;47,985;0;0,94819556;Fora Ponta
4546;17/02/2018 - 08:15;143,535;46,83;0;0,95068081;Fora Ponta
4545;17/02/2018 - 08:00;141,12;48,19499999;0;0,94633409;Fora Ponta
4544;17/02/2018 - 07:45;139,65;47,04;0;0,94768101;Fora Ponta
4543;17/02/2018 - 07:30;136,605;45,675;0;0,9483913;Fora Ponta
4542;17/02/2018 - 07:15;137,655;46,935;0;0,94649515;Fora Ponta
4541;17/02/2018 - 07:00;140,175;48,615;0;0,94479238;Fora Ponta
4540;17/02/2018 - 06:45;142,8;46,305;0;0,95123945;Fora Ponta
4539;17/02/2018 - 06:30;128,835;44,205;0;0,94587159;Fora Ponta
4538;17/02/2018 - 06:15;130,095;44,73;0;0,94566459;Fora Ponta
4537;17/02/2018 - 06:00;126,525;41,26499999;0;0,95071467;Fora Ponta
4536;17/02/2018 - 05:45;119,805;38,22;0;0,95269522;Fora Ponta
4535;17/02/2018 - 05:30;113,4;37,58999999;0;0,94920931;Fora Ponta
4534;17/02/2018 - 05:15;105,525;35,175;0;0,94868329;Fora Ponta
4533;17/02/2018 - 05:00;104,16;36,12;0;0,94480475;Fora Ponta
4532;17/02/2018 - 04:45;102,9;35,06999999;0;0,946537;Fora Ponta
4531;17/02/2018 - 04:30;102,69;35,69999999;0;0,9445489;Fora Ponta
4530;17/02/2018 - 04:15;99,12;35,07;0;0,94273193;Fora Ponta
4529;17/02/2018 - 04:00;98,38499999;33,6;0;0,94633478;Fora Ponta
4528;17/02/2018 - 03:45;99,01499999;33,6;0;0,94696233;Fora Ponta
4527;17/02/2018 - 03:30;94,71;31,5;0;0,94889348;Fora Ponta
4526;17/02/2018 - 03:15;97,01999999;32,34;0;0,94868329;Fora Ponta
4525;17/02/2018 - 03:00;99,01499999;31,815;0;0,95206007;Fora Ponta
4524;17/02/2018 - 02:45;101,85;31,92;0;0,95423459;Fora Ponta
4523;17/02/2018 - 02:30;96,81;31,70999999;0;0,95031954;Fora Ponta
4522;17/02/2018 - 02:15;95,65499999;32,235;0;0,94763794;Fora Ponta
4521;17/02/2018 - 02:00;97,44;32,655;0;0,94817119;Fora Ponta
4520;17/02/2018 - 01:45;96,6;32,235;0;0,94858014;Fora Ponta
4519;17/02/2018 - 01:30;97,86;33,39;0;0,94642557;Fora Ponta
4518;17/02/2018 - 01:15;102,06;33,59999999;0;0,94984942;Fora Ponta
4517;17/02/2018 - 01:00;106,47;36,33;0;0,94641945;Fora Ponta
4516;17/02/2018 - 00:45;106,89;35,805;0;0,94821654;Fora Ponta
4515;17/02/2018 - 00:30;104,58;35,385;0;0,94724706;Fora Ponta
4514;17/02/2018 - 00:15;112,14;36,855;0;0,95000913;Fora Ponta
4513;17/02/2018 - 00:00;119,385;36,54;0;0,95621436;Fora Ponta
4512;16/02/2018 - 23:45;106,575;36,855;0;0,94508566;Fora Ponta
4511;16/02/2018 - 23:30;107,415;36,95999999;0;0,94558887;Fora Ponta
4510;16/02/2018 - 23:15;110,67;37,485;0;0,94714457;Fora Ponta
4509;16/02/2018 - 23:00;108,57;34,65;0;0,95265921;Fora Ponta
4508;16/02/2018 - 22:45;113,4;36,75;0;0,95129265;Fora Ponta
4507;16/02/2018 - 22:30;120,75;39,48;0;0,95048593;Fora Ponta
4506;16/02/2018 - 22:15;122,64;40,00499999;0;0,95069854;Fora Ponta
4505;16/02/2018 - 22:00;122,115;39,9;0;0,95054637;Fora Ponta
4504;16/02/2018 - 21:45;120,225;39,585;0;0,94983827;Fora Ponta
4503;16/02/2018 - 21:30;122,955;42,315;0;0,94557017;Fora Ponta
4502;16/02/2018 - 21:15;123,585;41,89499999;0;0,94706173;Fora Ponta
4501;16/02/2018 - 21:00;124,425;41,05499999;0;0,94964057;Fora Ponta
4500;16/02/2018 - 20:45;122,745;40,635;0;0,94933096;Fora Ponta
4499;16/02/2018 - 20:30;124,005;40,425;0;0,95075562;Fora Ponta
4498;16/02/2018 - 20:15;132,195;43,995;0;0,94883391;Fora Ponta
4497;16/02/2018 - 20:00;129,255;44,31;0;0,94595941;Ponta
4496;16/02/2018 - 19:45;131,46;43,575;0;0,94921267;Ponta
4495;16/02/2018 - 19:30;129,78;43,575;0;0,94799075;Ponta
4494;16/02/2018 - 19:15;129,045;43,995;0;0,94650484;Ponta
4493;16/02/2018 - 19:00;134,19;43,995;0;0,95023314;Ponta
4492;16/02/2018 - 18:45;132,72;44,415;0;0,9483075;Ponta
4491;16/02/2018 - 18:30;135,03;46,41;0;0,94570072;Ponta
4490;16/02/2018 - 18:15;133,98;47,98499999;0;0,94144107;Ponta
4489;16/02/2018 - 18:00;138,495;48,08999999;0;0,94467058;Ponta
4488;16/02/2018 - 17:45;144,9;49,98;0;0,94534385;Ponta
4487;16/02/2018 - 17:30;142,59;47,565;0;0,94861342;Ponta
4486;16/02/2018 - 17:15;144,9;47,985;0;0,94930058;Ponta
4485;16/02/2018 - 17:00;157,5;52,815;0;0,94811289;Fora Ponta
4484;16/02/2018 - 16:45;157,71;51,765;0;0,95012818;Fora Ponta
4483;16/02/2018 - 16:30;167,37;52,91999999;0;0,95347412;Fora Ponta
4482;16/02/2018 - 16:15;172,725;55,44;0;0,95215494;Fora Ponta
4481;16/02/2018 - 16:00;175,98;58,17;0;0,94947343;Fora Ponta
4480;16/02/2018 - 15:45;183,015;57,96;0;0,95333435;Fora Ponta
4479;16/02/2018 - 15:30;188,37;57,64499999;0;0,95622735;Fora Ponta
4478;16/02/2018 - 15:15;192,78;57,015;0;0,95894025;Fora Ponta
4477;16/02/2018 - 15:00;195,3;57,22499999;0;0,95965255;Fora Ponta
4476;16/02/2018 - 14:45;196,77;54,705;0;0,96345896;Fora Ponta
4475;16/02/2018 - 14:30;202,545;55,125;0;0,9649022;Fora Ponta
4474;16/02/2018 - 14:15;211,785;56,80499999;0;0,96586037;Fora Ponta
4473;16/02/2018 - 14:00;210,63;57,33;0;0,96489689;Fora Ponta
4472;16/02/2018 - 13:45;212,52;57,015;0;0,96584575;Fora Ponta
4471;16/02/2018 - 13:30;204,855;55,545;0;0,96515091;Fora Ponta
4470;16/02/2018 - 13:15;202,545;55,965;0;0,9638821;Fora Ponta
4469;16/02/2018 - 13:00;205,17;56,7;0;0,96387042;Fora Ponta
4468;16/02/2018 - 12:45;205,17;56,28;0;0,96437553;Fora Ponta
4467;16/02/2018 - 12:30;201,915;56,595;0;0,96289117;Fora Ponta
4466;16/02/2018 - 12:15;200,97;57,33;0;0,96163762;Fora Ponta
4465;16/02/2018 - 12:00;196,875;55,96499999;0;0,9618909;Fora Ponta
4464;16/02/2018 - 11:45;194,88;57,33;0;0,95934903;Fora Ponta
4463;16/02/2018 - 11:30;194,355;57,12;0;0,95942325;Fora Ponta
4462;16/02/2018 - 11:15;199,185;57,22499999;0;0,96112142;Fora Ponta
4461;16/02/2018 - 11:00;198,765;57,33;0;0,96083138;Fora Ponta
4460;16/02/2018 - 10:45;201,705;59,64;0;0,95895911;Fora Ponta
4459;16/02/2018 - 10:30;201,075;58,905;0;0,95966818;Fora Ponta
4458;16/02/2018 - 10:15;194,775;57,11999999;0;0,9595876;Fora Ponta
4457;16/02/2018 - 10:00;194,985;56,69999999;0;0,96022555;Fora Ponta
4456;16/02/2018 - 09:45;191,94;55,23;0;0,96100645;Fora Ponta
4455;16/02/2018 - 09:30;190,155;55,33499999;0;0,96017202;Fora Ponta
4454;16/02/2018 - 09:15;191,31;55,86;0;0,95991734;Fora Ponta
4453;16/02/2018 - 09:00;188,055;56,175;0;0,95816428;Fora Ponta
4452;16/02/2018 - 08:45;189,63;54,80999999;0;0,96067635;Fora Ponta
4451;16/02/2018 - 08:30;190,05;55,96499999;0;0,95927261;Fora Ponta
4450;16/02/2018 - 08:15;192,99;57,12;0;0,95888227;Fora Ponta
4449;16/02/2018 - 08:00;195,825;57,43499999;0;0,95957824;Fora Ponta
4448;16/02/2018 - 07:45;187,95;55,23;0;0,95943375;Fora Ponta
4447;16/02/2018 - 07:30;178,08;52,92;0;0,95856973;Fora Ponta
4446;16/02/2018 - 07:15;175,35;53,33999999;0;0,95671549;Fora Ponta
4445;16/02/2018 - 07:00;174,3;51,765;0;0,95861731;Fora Ponta
4444;16/02/2018 - 06:45;166,74;49,98;0;0,95789266;Fora Ponta
4443;16/02/2018 - 06:30;158,235;49,98;0;0,95356353;Fora Ponta
4442;16/02/2018 - 06:15;158,34;51,66;0;0,95068135;Fora Ponta
4441;16/02/2018 - 06:00;149,73;48,405;0;0,95151346;Fora Ponta
4440;16/02/2018 - 05:45;128,94;41,47499999;0;0,95196401;Fora Ponta
4439;16/02/2018 - 05:30;117,285;36,33;0;0,9552226;Fora Ponta
4438;16/02/2018 - 05:15;109,62;35,27999999;0;0,95191465;Fora Ponta
4437;16/02/2018 - 05:00;110,145;38,535;0;0,94390043;Fora Ponta
4436;16/02/2018 - 04:45;107,31;37,695;0;0,94348354;Fora Ponta
4435;16/02/2018 - 04:30;111,09;38,01;0;0,94614956;Fora Ponta
4434;16/02/2018 - 04:15;111,3;37,69499999;0;0,94715333;Fora Ponta
4433;16/02/2018 - 04:00;102,9;35,07;0;0,946537;Fora Ponta
4432;16/02/2018 - 03:45;99,645;34,65;0;0,94452364;Fora Ponta
4431;16/02/2018 - 03:30;95,75999999;33,39;0;0,9442451;Fora Ponta
4430;16/02/2018 - 03:15;95,025;33,495;0;0,94312493;Fora Ponta
4429;16/02/2018 - 03:00;95,13;32,655;0;0,94582692;Fora Ponta
4428;16/02/2018 - 02:45;96,38999999;32,97;0;0,94618059;Fora Ponta
4427;16/02/2018 - 02:30;95,445;32,97;0;0,94519604;Fora Ponta
4426;16/02/2018 - 02:15;91,35;31,92;0;0,9440274;Fora Ponta
4425;16/02/2018 - 02:00;91,66499999;32,34;0;0,94303021;Fora Ponta
4424;16/02/2018 - 01:45;93,55499999;33,18;0;0,9424815;Fora Ponta
4423;16/02/2018 - 01:30;97,64999999;34,23;0;0,94370004;Fora Ponta
4422;16/02/2018 - 01:15;98,49;35,48999999;0;0,94078508;Fora Ponta
4421;16/02/2018 - 01:00;101,115;36,015;0;0,94202927;Fora Ponta
4420;16/02/2018 - 00:45;101,955;36,33;0;0,9419831;Fora Ponta
4419;16/02/2018 - 00:30;104,055;36,96;0;0,94232136;Fora Ponta
4418;16/02/2018 - 00:15;108,675;39,585;0;0,93960774;Fora Ponta
4417;16/02/2018 - 00:00;106,05;38,01;0;0,94136174;Fora Ponta
4416;15/02/2018 - 23:45;107,52;38,11499999;0;0,94253063;Fora Ponta
4415;15/02/2018 - 23:30;109,515;38,535;0;0,94330714;Fora Ponta
4414;15/02/2018 - 23:15;117,075;38,745;0;0,94936225;Fora Ponta
4413;15/02/2018 - 23:00;117,285;37,37999999;0;0,95278003;Fora Ponta
4412;15/02/2018 - 22:45;116,865;40,73999999;0;0,94426765;Fora Ponta
4411;15/02/2018 - 22:30;112,77;40,00499999;0;0,9424545;Fora Ponta
4410;15/02/2018 - 22:15;114,555;38,43;0;0,94807324;Fora Ponta
4409;15/02/2018 - 22:00;116,55;39,26999999;0;0,94765382;Fora Ponta
4408;15/02/2018 - 21:45;115,395;38,01;0;0,94980082;Fora Ponta
4407;15/02/2018 - 21:30;116,865;38,64;0;0,94944825;Fora Ponta
4406;15/02/2018 - 21:15;115,815;36,33;0;0,95415617;Fora Ponta
4405;15/02/2018 - 21:00;123,69;38,115;0;0,95565614;Fora Ponta
4404;15/02/2018 - 20:45;118,44;37,275;0;0,95387615;Fora Ponta
4403;15/02/2018 - 20:30;116,865;36,225;0;0,9551646;Fora Ponta
4402;15/02/2018 - 20:15;119,07;38,115;0;0,95239488;Fora Ponta
4401;15/02/2018 - 20:00;125,055;41,37;0;0,94939828;Ponta
4400;15/02/2018 - 19:45;126,105;42,945;0;0,94661408;Ponta
4399;15/02/2018 - 19:30;127,785;42,945;0;0,94790153;Ponta
4398;15/02/2018 - 19:15;130,725;41,475;0;0,95317682;Ponta
4397;15/02/2018 - 19:00;140,28;44,73;0;0,95273828;Ponta
4396;15/02/2018 - 18:45;140,595;45,675;0;0,9510706;Ponta
4395;15/02/2018 - 18:30;139,86;47,355;0;0,94717941;Ponta
4394;15/02/2018 - 18:15;140,385;47,565;0;0,94711332;Ponta
4393;15/02/2018 - 18:00;139,23;47,67;0;0,94608345;Ponta
4392;15/02/2018 - 17:45;140,805;46,93499999;0;0,94868329;Ponta
4391;15/02/2018 - 17:30;144,06;47,45999999;0;0,94978509;Ponta
4390;15/02/2018 - 17:15;148,155;47,45999999;0;0,95233006;Ponta
4389;15/02/2018 - 17:00;152,775;49,56;0;0,95120207;Fora Ponta
4388;15/02/2018 - 16:45;160,335;52,5;0;0,95035028;Fora Ponta
4387;15/02/2018 - 16:30;170,1;54,39;0;0,95249239;Fora Ponta
4386;15/02/2018 - 16:15;176,19;54,18;0;0,95582826;Fora Ponta
4385;15/02/2018 - 16:00;180,18;53,445;0;0,95871352;Fora Ponta
4384;15/02/2018 - 15:45;190,575;55,125;0;0,96062004;Fora Ponta
4383;15/02/2018 - 15:30;197,82;57,64499999;0;0,96006846;Fora Ponta
4382;15/02/2018 - 15:15;195,405;56,175;0;0,96107444;Fora Ponta
4381;15/02/2018 - 15:00;197,4;55,335;0;0,96288418;Fora Ponta
4380;15/02/2018 - 14:45;205,17;57,01499999;0;0,96348964;Fora Ponta
4379;15/02/2018 - 14:30;209,16;57,435;0;0,96430433;Fora Ponta
4378;15/02/2018 - 14:15;208,635;57,95999999;0;0,96351096;Fora Ponta
4377;15/02/2018 - 14:00;215,67;60,9;0;0,96236802;Fora Ponta
4376;15/02/2018 - 13:45;215,04;60,69;0;0,96240558;Fora Ponta
4375;15/02/2018 - 13:30;208,845;58,58999999;0;0,96282815;Fora Ponta
4374;15/02/2018 - 13:15;207,48;59,22;0;0,96159736;Fora Ponta
4373;15/02/2018 - 13:00;205,38;56,385;0;0,96431874;Fora Ponta
4372;15/02/2018 - 12:45;204,54;57,015;0;0,96327664;Fora Ponta
4371;15/02/2018 - 12:30;199,605;56,175;0;0,96260555;Fora Ponta
4370;15/02/2018 - 12:15;195,195;54,17999999;0;0,96356987;Fora Ponta
4369;15/02/2018 - 12:00;192,255;53,96999999;0;0,96278358;Fora Ponta
4368;15/02/2018 - 11:45;191,73;54,59999999;0;0,96176209;Fora Ponta
4367;15/02/2018 - 11:30;191,31;57,22499999;0;0,95805753;Fora Ponta
4366;15/02/2018 - 11:15;187,74;55,64999999;0;0,95876564;Fora Ponta
4365;15/02/2018 - 11:00;191,625;55,965;0;0,95989979;Fora Ponta
4364;15/02/2018 - 10:45;192,99;57,12;0;0,95888227;Fora Ponta
4363;15/02/2018 - 10:30;194,46;57,015;0;0,95960442;Fora Ponta
4362;15/02/2018 - 10:15;195,09;57,33;0;0,95943125;Fora Ponta
4361;15/02/2018 - 10:00;197,61;58,48499999;0;0,95888544;Fora Ponta
4360;15/02/2018 - 09:45;196,455;55,23;0;0,96268026;Fora Ponta
4359;15/02/2018 - 09:30;201,285;56,805;0;0,9624093;Fora Ponta
4358;15/02/2018 - 09:15;191,73;55,54499999;0;0,96050508;Fora Ponta
4357;15/02/2018 - 09:00;190,47;54,59999999;0;0,96128361;Fora Ponta
4356;15/02/2018 - 08:45;189,84;53,76;0;0,96216393;Fora Ponta
4355;15/02/2018 - 08:30;189;54,91499999;0;0,9602863;Fora Ponta
4354;15/02/2018 - 08:15;190,785;55,96499999;0;0,95956707;Fora Ponta
4353;15/02/2018 - 08:00;188,685;57,11999999;0;0,95710499;Fora Ponta
4352;15/02/2018 - 07:45;183,33;55,545;0;0,95703823;Fora Ponta
4351;15/02/2018 - 07:30;179,55;54,705;0;0,95658576;Fora Ponta
4350;15/02/2018 - 07:15;177,555;52,185;0;0,95941969;Fora Ponta
4349;15/02/2018 - 07:00;172,83;50,71499999;0;0,95954168;Fora Ponta
4348;15/02/2018 - 06:45;173,775;51,45;0;0,95885654;Fora Ponta
4347;15/02/2018 - 06:30;171,15;51,135;0;0,95814924;Fora Ponta
4346;15/02/2018 - 06:15;160,65;48,3;0;0,95765384;Fora Ponta
4345;15/02/2018 - 06:00;147,105;45,56999999;0;0,95521708;Fora Ponta
4344;15/02/2018 - 05:45;135,24;42,105;0;0,95479601;Fora Ponta
4343;15/02/2018 - 05:30;121,17;39,26999999;0;0,95128817;Fora Ponta
4342;15/02/2018 - 05:15;112,77;39,69;0;0,94328183;Fora Ponta
4341;15/02/2018 - 05:00;105;38,64;0;0,93847123;Fora Ponta
4340;15/02/2018 - 04:45;107,835;38,01;0;0,94312588;Fora Ponta
4339;15/02/2018 - 04:30;99,645;36,855;0;0,93790364;Fora Ponta
4338;15/02/2018 - 04:15;105,315;39,48;0;0,93636753;Fora Ponta
4337;15/02/2018 - 04:00;100,275;36,75;0;0,93892926;Fora Ponta
4336;15/02/2018 - 03:45;92,505;36,015;0;0,93186565;Fora Ponta
4335;15/02/2018 - 03:30;90,50999999;33,495;0;0,93784059;Fora Ponta
4334;15/02/2018 - 03:15;89,985;33,18;0;0,93824962;Fora Ponta
4333;15/02/2018 - 03:00;91,455;33,6;0;0,93865552;Fora Ponta
4332;15/02/2018 - 02:45;90,93;32,86499999;0;0,94045749;Fora Ponta
4331;15/02/2018 - 02:30;88,935;31,60499999;0;0,9422693;Fora Ponta
4330;15/02/2018 - 02:15;90,50999999;32,235;0;0,94203824;Fora Ponta
4329;15/02/2018 - 02:00;90,195;32,445;0;0,94097116;Fora Ponta
4328;15/02/2018 - 01:45;93,45;32,55;0;0,94435356;Fora Ponta
4327;15/02/2018 - 01:30;99,435;35,805;0;0,94086207;Fora Ponta
4326;15/02/2018 - 01:15;97,545;34,23;0;0,94358884;Fora Ponta
4325;15/02/2018 - 01:00;99,225;34,96499999;0;0,94315604;Fora Ponta
4324;15/02/2018 - 00:45;100,17;35,595;0;0,94227702;Fora Ponta
4323;15/02/2018 - 00:30;100,275;35,07;0;0,94393537;Fora Ponta
4322;15/02/2018 - 00:15;102,27;35,49;0;0,94473209;Fora Ponta
4321;15/02/2018 - 00:00;100,59;35,06999999;0;0,94425719;Fora Ponta
4320;14/02/2018 - 23:45;104,16;36,33;0;0,94421394;Fora Ponta
4319;14/02/2018 - 23:30;103,635;35,91;0;0,94488359;Fora Ponta
4318;14/02/2018 - 23:15;108,15;36,43499999;0;0,94766636;Fora Ponta
4317;14/02/2018 - 23:00;109,2;37,8;0;0,94498607;Fora Ponta
4316;14/02/2018 - 22:45;115,71;37,275;0;0,95183065;Fora Ponta
4315;14/02/2018 - 22:30;119,49;38,85;0;0,95099721;Fora Ponta
4314;14/02/2018 - 22:15;118,125;39,06;0;0,94944011;Fora Ponta
4313;14/02/2018 - 22:00;114,555;39,26999999;0;0,94596114;Fora Ponta
4312;14/02/2018 - 21:45;115,08;40,11;0;0,94428738;Fora Ponta
4311;14/02/2018 - 21:30;116,025;40,11;0;0,94511819;Fora Ponta
4310;14/02/2018 - 21:15;114,555;39,48;0;0,94542822;Fora Ponta
4309;14/02/2018 - 21:00;113,61;38,63999999;0;0,94674073;Fora Ponta
4308;14/02/2018 - 20:45;114,555;36,96;0;0,95169217;Fora Ponta
4307;14/02/2018 - 20:30;112,245;35,385;0;0,95373087;Fora Ponta
4306;14/02/2018 - 20:15;117,705;37,065;0;0,95382668;Fora Ponta
4305;14/02/2018 - 20:00;120,33;38,535;0;0,95235658;Ponta
4304;14/02/2018 - 19:45;120,75;39,375;0;0,95072983;Ponta
4303;14/02/2018 - 19:30;122,535;39,05999999;0;0,95276481;Ponta
4302;14/02/2018 - 19:15;120,12;38,955;0;0,95122941;Ponta
4301;14/02/2018 - 19:00;120,435;37,69499999;0;0,95434663;Ponta
4300;14/02/2018 - 18:45;115,71;37,59;0;0,95107211;Ponta
4299;14/02/2018 - 18:30;121,38;41,685;0;0,94578087;Ponta
4298;14/02/2018 - 18:15;123,48;42,105;0;0,94648783;Ponta
4297;14/02/2018 - 18:00;123,06;41,685;0;0,94713665;Ponta
4296;14/02/2018 - 17:45;127,995;44,09999999;0;0,94545537;Ponta
4295;14/02/2018 - 17:30;128,625;43,995;0;0,94618265;Ponta
4294;14/02/2018 - 17:15;132,09;44,415;0;0,94785123;Ponta
4293;14/02/2018 - 17:00;135,03;46,515;0;0,9454745;Fora Ponta
4292;14/02/2018 - 16:45;134,715;44,835;0;0,9488311;Fora Ponta
4291;14/02/2018 - 16:30;135,555;44,51999999;0;0,95007227;Fora Ponta
4290;14/02/2018 - 16:15;137,445;44,94;0;0,95048295;Fora Ponta
4289;14/02/2018 - 16:00;139,23;45,675;0;0,95017736;Fora Ponta
4288;14/02/2018 - 15:45;137,13;47,04;0;0,94589514;Fora Ponta
4287;14/02/2018 - 15:30;134,505;44,73;0;0,94890528;Fora Ponta
4286;14/02/2018 - 15:15;134,61;44,625;0;0,9492003;Fora Ponta
4285;14/02/2018 - 15:00;135,135;45,98999999;0;0,94667854;Fora Ponta
4284;14/02/2018 - 14:45;137,55;45,46499999;0;0,94947755;Fora Ponta
4283;14/02/2018 - 14:30;138,81;46,305;0;0,94861151;Fora Ponta
4282;14/02/2018 - 14:15;142,275;47,775;0;0,94798135;Fora Ponta
4281;14/02/2018 - 14:00;142,59;46,83;0;0,95007323;Fora Ponta
4280;14/02/2018 - 13:45;144,165;47,985;0;0,94882141;Fora Ponta
4279;14/02/2018 - 13:30;144,27;47,14499999;0;0,95053461;Fora Ponta
4278;14/02/2018 - 13:15;137,445;43,785;0;0,95282056;Fora Ponta
4277;14/02/2018 - 13:00;147,315;47,77499999;0;0,95122819;Fora Ponta
4276;14/02/2018 - 12:45;145,32;47,66999999;0;0,95018288;Fora Ponta
